"consumer_id";"devices_count";"frequency";"recency";"monetary"
12533838;2;"66.0";"2.0";"2678.57142858"
12533882;2;"65.0";"2.0";"2138.0952381"
12533912;2;"27.75";"4.5";"2339.28571428"
12533914;2;"73.25";"2.75";"1873.21428572"
12533917;1;"50.0";"11.0";"2348.21428572"
12533960;2;"47.25";"22.75";"2321.42857142"
12533976;2;"90.0";"2.0";"3154.761904753333"
12533995;1;"67.5";"2.0";"1873.21428572"
12534013;2;"81.0";"2.0";"2321.42857142"
12534017;1;"86.5";"2.0";"2678.57142857"
12534021;2;"29.75";"19.0";"1873.21428572"
12534031;2;"21.0";"3.0";"1873.21428572"
12534037;1;"89.0";"2.0";"2840.48511905"
12534041;1;"78.0";"2.0";"2678.57142857"
12534080;2;"81.5";"2.5";"4657.738095233333"
12534112;2;"34.25";"32.75";"2678.57142858"
12534116;1;"45.0";"35.5";"2321.42857143"
12534119;2;"41.25";"2.0";"4176.785714289999"
12534127;1;"35.5";"3.0";"1873.21428572"
12534129;1;"82.5";"2.0";"2619.04761905"
12534148;2;"65.0";"2.25";"2321.42857142"
12534166;2;"40.0";"21.0";"1873.21428572"
12534169;1;"74.0";"2.0";"1942.559523813333"
12534173;2;"85.0";"2.0";"2321.42857142"
12534180;1;"71.0";"2.0";"1873.22321429"
12534202;4;"56.75";"3.125";"4642.85714284"
12534204;1;"77.5";"2.5";"1466.36904762"
12534218;1;"59.5";"2.0";"5101.190476193333"
12534237;2;"79.25";"2.0";"1873.21428572"
12534241;2;"87.5";"2.0";"2321.42857142"
12534303;1;"45.0";"6.5";"2321.42857142"
12534313;2;"82.0";"2.5";"2138.0952381"
12534320;1;"85.0";"2.0";"3035.714285716667"
12534361;2;"53.75";"2.5";"1873.21428572"
12534395;2;"69.0";"2.0";"1873.21428572"
12534401;4;"58.125";"2.5";"3746.42857144"
12534428;2;"58.25";"3.5";"1873.21428572"
12534433;2;"80.0";"2.5";"1873.21428572"
12534440;2;"65.25";"2.75";"2321.42857142"
12534444;1;"54.0";"10.0";"936.60714286"
12534447;1;"85.0";"2.0";"1873.22321429"
12534467;2;"82.75";"2.5";"2678.57142858"
12534485;2;"57.75";"23.0";"2321.42857142"
12534486;1;"46.0";"30.0";"2321.42857143"
12534499;2;"79.25";"2.5";"3319.6428571466663"
12534515;2;"60.0";"2.0";"4252.97619047"
12534518;2;"43.25";"22.5";"2678.57142858"
12534520;1;"26.0";"42.0";"2797.619047616666"
12534521;2;"15.25";"17.25";"1873.21428572"
12534525;2;"82.0";"2.0";"5739.285714286667"
12534526;1;"63.5";"4.0";"1201.48809524"
12534554;1;"74.0";"2.0";"2678.57142858"
12534569;1;"58.0";"6.0";"2138.10416667"
12534580;1;"82.0";"2.0";"1873.22321429"
12534584;1;"69.0";"3.0";"936.60714286"
12534586;3;"44.16666666666666";"5.0";"3902.08333334"
12534587;2;"86.25";"2.0";"2667.85714286"
12534609;2;"23.75";"10.0";"2678.57142858"
12534621;2;"84.25";"2.0";"2759.21428572"
12534634;2;"61.75";"8.25";"1873.21428572"
12534679;2;"21.0";"16.0";"1873.21428572"
12534687;2;"61.5";"8.25";"2321.42857142"
12534705;1;"46.0";"6.0";"2809.82142858"
12534792;2;"8.75";"25.25";"1902.9851190533327"
12534840;1;"70.0";"4.5";"2678.57142858"
12534842;1;"26.5";"38.0";"1873.21428572"
12534847;1;"7.0";"7.0";"2678.57142858"
12534889;2;"83.25";"2.0";"2339.28571428"
12534938;2;"68.75";"2.75";"1873.21428572"
12534952;3;"39.333333333333336";"2.5";"2248.29761905"
12534979;3;"69.0";"2.75";"2809.82142858"
12534983;2;"46.0";"16.25";"2321.42857142"
12534994;2;"55.75";"2.0";"2321.42857142"
12535011;2;"79.75";"2.0";"2321.42857142"
12535021;1;"22.5";"30.5";"1873.22321429"
12535026;2;"81.25";"2.0";"1873.21428572"
12535034;2;"78.0";"2.25";"2351.196428566667"
12535046;1;"83.5";"2.5";"2678.57142857"
12535051;1;"49.5";"3.5";"1873.22321429"
12535057;2;"84.75";"2.0";"2976.1904762"
12535071;1;"74.0";"4.0";"2678.57142857"
12535084;1;"27.5";"5.5";"2321.42857143"
12535102;2;"34.0";"7.0";"1592.16964286"
12535117;2;"47.0";"3.5";"1873.21428572"
12535138;2;"43.0";"14.0";"2678.57142858"
12535170;2;"86.25";"2.0";"3553.57142858"
12535185;2;"87.0";"2.25";"2321.42857142"
12535188;2;"55.25";"19.5";"8113.095238106667"
12535195;2;"26.75";"33.0";"3473.21428572"
12535239;2;"38.0";"19.75";"2321.42857142"
12535264;2;"67.0";"21.0";"2678.57142858"
12535284;1;"55.5";"6.5";"2678.57142857"
12535286;1;"62.0";"2.5";"2678.57142857"
12535289;2;"41.0";"6.0";"2321.42857142"
12535291;4;"67.25";"4.375";"5357.14285716"
12535300;1;"49.0";"2.0";"1873.22321429"
12535312;1;"16.0";"3.5";"1873.22321429"
12535332;2;"8.5";"8.0";"428.57142858"
12535348;2;"55.75";"3.0";"1873.21428572"
12535387;1;"79.5";"2.0";"1201.48809524"
12535392;2;"69.0";"2.0";"2321.42857142"
12535400;1;"77.0";"2.5";"2321.42857143"
12535411;2;"54.75";"2.75";"2667.85714286"
12535412;2;"40.75";"7.25";"2799.755952373334"
12535422;1;"5.0";"86.0";"3151.7857143"
12535430;2;"69.5";"3.0";"1873.21428572"
12535435;1;"49.5";"12.0";"1873.21428572"
12535444;2;"70.5";"2.25";"2321.42857142"
12535447;2;"74.0";"2.75";"2857.1428571400006"
12535467;1;"79.5";"3.0";"2321.42857143"
12535468;2;"80.25";"2.0";"2678.57142858"
12535477;1;"78.5";"2.5";"2321.42857143"
12535522;2;"83.75";"2.0";"4748.80952381"
12535534;1;"70.5";"2.0";"2345.23809524"
12535542;2;"68.75";"2.25";"3280.035714283333"
12535561;2;"25.0";"10.0";"2857.1428571400006"
12535562;2;"54.5";"2.5";"1873.21428572"
12535579;2;"42.0";"47.25";"1873.21428572"
12535593;2;"51.0";"3.25";"2571.50892858"
12535637;3;"67.0";"3.333333333333333";"4821.726190486666"
12535643;2;"43.0";"9.0";"2678.57142858"
12535668;1;"40.5";"15.5";"1873.21428572"
12535684;2;"39.75";"3.25";"2004.3511904766667"
12535687;1;"31.0";"4.0";"2321.42857143"
12535689;2;"76.5";"2.5";"1873.21428572"
12535701;2;"1.75";"62.5";"1977.7916666733329"
12535707;1;"82.5";"2.5";"1873.22321429"
12535713;1;"43.5";"11.5";"2678.57142857"
12535736;2;"53.0";"2.75";"2321.42857142"
12535766;1;"37.5";"2.0";"2380.952380953333"
12535812;2;"14.5";"26.0";"1873.21428572"
12535816;2;"61.75";"8.25";"1873.21428572"
12535831;1;"84.5";"2.0";"1873.22321429"
12535862;3;"17.0";"2.75";"1982.11607142"
12535871;2;"59.5";"2.75";"1873.21428572"
12535914;2;"60.5";"3.0";"1873.21428572"
12535921;1;"64.5";"3.0";"1873.22321429"
12535924;2;"64.75";"3.25";"2678.57142858"
12535930;3;"21.0";"10.5";"2826.035714293333"
12536009;2;"21.0";"7.5";"1873.21428572"
12536023;2;"25.25";"2.5";"2678.57142858"
12536045;1;"78.5";"2.0";"1873.22321429"
12536063;2;"46.5";"7.0";"2678.57142858"
12536073;1;"48.0";"7.5";"2678.57142857"
12536093;2;"46.25";"3.5";"1873.21428572"
12536108;2;"8.0";"9.75";"2321.42857142"
12536113;1;"37.5";"2.0";"936.60714286"
12536125;2;"78.0";"2.25";"2374.9999999933334"
12536130;2;"73.25";"2.75";"1873.21428572"
12536140;3;"76.83333333333333";"2.833333333333333";"5255.366071439999"
12536147;5;"42.4";"6.6";"7226.190476209999"
12536155;2;"56.0";"4.75";"4120.238095243333"
12536182;1;"70.5";"2.0";"2755.9523809466664"
12536188;1;"76.0";"2.0";"1873.22321429"
12536192;2;"55.25";"2.5";"1873.21428572"
12536201;1;"17.0";"4.0";"1873.22321429"
12536203;2;"64.0";"4.5";"3541.666666676667"
12536217;1;"55.5";"3.0";"2678.57142857"
12536219;2;"29.25";"15.25";"2678.57142858"
12536234;1;"54.5";"2.0";"1873.22321429"
12536255;2;"46.0";"5.25";"1873.21428572"
12536272;2;"46.75";"14.75";"2321.42857142"
12536302;1;"90.0";"2.0";"2321.42857143"
12536329;1;"21.5";"5.0";"1873.22321429"
12536330;2;"35.25";"14.25";"1873.21428572"
12536338;2;"65.0";"2.0";"2678.57142858"
12536351;2;"49.25";"23.0";"1873.21428572"
12536370;1;"78.0";"2.0";"2678.57142857"
12536383;2;"52.5";"12.0";"2667.85714286"
12536400;1;"69.5";"2.5";"2678.57142858"
12536402;2;"34.0";"9.25";"1873.21428572"
12536419;1;"73.5";"2.0";"2678.57142857"
12536441;1;"41.5";"4.0";"2321.42857143"
12536450;3;"62.66666666666666";"2.5";"3164.32738094"
12536458;2;"8.5";"45.5";"3746.44642858"
12536465;1;"78.5";"2.5";"2376.1994047666667"
12536479;1;"86.0";"2.5";"2321.42857143"
12536487;1;"83.5";"2.0";"2321.42857142"
12536490;5;"66.0";"2.875";"5357.14285716"
12536502;2;"53.25";"2.0";"2686.5119047733333"
12536533;2;"20.5";"7.25";"2193.46428572"
12536537;2;"35.5";"13.0";"2321.42857142"
12536552;3;"45.333333333333336";"3.0";"2809.82142858"
12536555;2;"75.0";"2.25";"2321.42857142"
12536561;2;"78.0";"2.25";"2329.3630952333333"
12536600;2;"9.0";"8.0";"1873.21428572"
12536619;1;"45.0";"3.0";"1873.21428572"
12536628;2;"55.75";"4.25";"2678.57142858"
12536640;2;"68.0";"2.75";"1873.21428572"
12536643;3;"69.5";"4.333333333333333";"3482.1428571300003"
12536655;1;"4.5";"82.5";"2678.57142857"
12536670;1;"54.5";"3.0";"2678.57142857"
12536671;2;"61.75";"18.0";"2678.57142858"
12536684;3;"80.66666666666667";"2.0";"3883.62500001"
12536688;1;"76.0";"3.0";"4786.9047619"
12536720;2;"88.0";"2.0";"2388.095238086667"
12536734;1;"56.0";"2.0";"2678.57142857"
12536735;1;"61.5";"2.5";"2678.57142857"
12536739;3;"63.333333333333336";"3.5";"3258.03571428"
12536763;1;"89.0";"2.0";"2321.42857143"
12536773;2;"36.5";"12.0";"2321.42857142"
12536781;1;"71.0";"2.0";"1873.22321429"
12536797;2;"41.0";"21.5";"2452.37797619"
12536839;4;"74.125";"2.75";"5357.14285716"
12536841;2;"15.75";"9.5";"1873.21428572"
12536857;2;"87.25";"2.0";"2321.42857142"
12536871;2;"61.5";"3.0";"2037.41071428"
12536899;1;"63.0";"6.0";"1873.22321429"
12536907;2;"58.0";"2.25";"1873.21428572"
12536925;2;"75.5";"2.0";"2321.42857142"
12536928;3;"63.333333333333336";"3.1666666666666665";"6964.285714289999"
12536929;2;"38.5";"8.75";"1873.21428572"
12536940;1;"63.0";"2.0";"2230.8630952333333"
12536943;2;"89.25";"2.0";"2678.57142858"
12536988;2;"89.25";"2.0";"3208.33333334"
12536991;2;"74.0";"2.75";"2782.7380952466665"
12536992;2;"44.25";"43.0";"1873.21428572"
12537020;2;"27.25";"47.0";"1873.21428572"
12537043;1;"47.0";"2.5";"1873.21428572"
12537072;2;"87.0";"2.25";"2619.04761904"
12537102;2;"72.25";"3.5";"1873.21428572"
12537118;2;"34.25";"5.25";"1873.21428572"
12537139;1;"87.5";"2.0";"1600.0"
12537155;1;"48.5";"4.5";"2678.57142858"
12537173;2;"79.5";"2.75";"1873.21428572"
12537175;2;"46.0";"4.25";"1873.21428572"
12537176;2;"69.75";"3.0";"3746.44642858"
12537188;2;"84.0";"2.0";"2678.57142858"
12537233;2;"55.25";"2.5";"1873.21428572"
12537235;2;"44.25";"2.0";"2678.57142858"
12537264;3;"30.83333333333333";"9.166666666666666";"1873.21428572"
12537287;2;"70.5";"2.25";"2321.42857142"
12537291;2;"39.75";"14.0";"1873.21428572"
12537302;2;"69.0";"4.25";"2321.42857142"
12537308;2;"48.25";"4.25";"1873.21428572"
12537319;1;"78.5";"4.5";"1873.21428572"
12537326;2;"16.0";"9.75";"1873.21428572"
12537332;2;"47.25";"12.75";"2678.57142858"
12537349;1;"61.5";"3.0";"2857.1428571400006"
12537352;1;"52.0";"2.0";"2321.42857143"
12537369;2;"82.25";"2.0";"2321.42857142"
12537370;2;"54.0";"15.5";"2710.458333333333"
12537374;2;"29.25";"2.5";"1902.976190483333"
12537388;2;"53.5";"2.75";"2678.57142858"
12537405;2;"46.0";"17.25";"2321.42857142"
12537406;2;"80.0";"4.75";"2678.57142858"
12537408;1;"30.0";"5.0";"2678.57142857"
12537410;1;"69.0";"2.0";"2678.57142857"
12537428;1;"19.0";"23.5";"2678.57142858"
12537441;2;"49.25";"2.0";"1873.21428572"
12537457;2;"74.25";"2.5";"2321.42857142"
12537461;2;"35.75";"4.0";"1892.3869047666665"
12537464;2;"28.0";"3.5";"7910.714285706667"
12537468;2;"56.25";"3.25";"3716.7797619033336"
12537472;2;"68.75";"2.25";"1873.21428572"
12537481;2;"76.75";"2.0";"3379.1666666700003"
12537490;2;"88.5";"2.0";"2678.57142858"
12537503;3;"52.16666666666666";"21.25";"3258.03571429"
12537510;1;"76.5";"3.0";"1873.22321429"
12537515;2;"48.25";"8.0";"1873.21428572"
12537521;3;"29.166666666666668";"14.75";"3726.4880952466665"
12537528;2;"67.25";"2.5";"1873.21428572"
12537567;1;"77.5";"2.0";"1873.22321429"
12537592;2;"34.5";"11.5";"1873.21428572"
12537624;2;"59.25";"6.0";"1873.21428572"
12537646;1;"48.0";"25.0";"1873.22321429"
12537665;2;"32.25";"5.5";"1873.21428572"
12537672;2;"22.75";"63.75";"1873.21428572"
12537678;2;"74.5";"2.0";"2321.42857142"
12537734;2;"82.0";"2.0";"2286.90476191"
12537738;1;"86.5";"2.0";"1873.22321429"
12537740;2;"55.0";"3.25";"2678.57142858"
12537747;2;"50.25";"3.75";"2678.57142858"
12537750;1;"66.5";"6.0";"1873.21428572"
12537788;1;"88.0";"2.0";"3822.627976193333"
12537802;2;"48.0";"32.0";"3824.4047619066655"
12537811;2;"57.0";"2.25";"2641.0714285766667"
12537820;3;"82.33333333333333";"3.333333333333333";"3553.57142856"
12537868;1;"21.0";"2.0";"1986.5148809566665"
12537910;1;"74.0";"2.0";"2678.57142857"
12537940;2;"77.25";"2.0";"2678.57142858"
12537947;2;"53.75";"3.25";"1873.21428572"
12537948;2;"70.0";"3.25";"2857.1428571400006"
12537952;2;"44.75";"2.0";"4642.85714285"
12537966;2;"50.0";"5.25";"2678.57142858"
12537982;2;"64.75";"2.75";"1873.21428572"
12537984;2;"28.5";"4.5";"1873.21428572"
12537985;1;"50.5";"6.0";"1873.22321429"
12537986;4;"61.0";"3.875";"5000.0"
12538021;2;"66.0";"2.75";"2667.85714286"
12538035;1;"88.5";"2.0";"3214.28571429"
12538036;3;"67.0";"2.333333333333333";"3563.3705357100007"
12538040;1;"85.5";"2.0";"2321.42857143"
12538043;2;"54.25";"6.0";"1873.21428572"
12538044;2;"52.5";"2.0";"2508.00595238"
12538081;1;"33.0";"22.0";"1873.22321429"
12538091;2;"67.25";"5.25";"2496.6011904733336"
12538103;2;"68.25";"3.25";"1873.21428572"
12538130;2;"43.5";"10.25";"2678.57142858"
12538139;2;"36.75";"2.0";"2678.57142858"
12538141;2;"74.25";"5.0";"1882.14285715"
12538147;1;"47.0";"3.5";"1873.22321429"
12538155;3;"74.5";"10.5";"3491.0714285600006"
12538156;2;"46.75";"13.25";"2438.779761903333"
12538196;2;"81.0";"2.25";"1873.21428572"
12538250;1;"55.0";"2.0";"2943.45238095"
12538264;2;"10.75";"3.0";"2764.1369047700005"
12538266;2;"40.75";"6.75";"1873.21428572"
12538267;2;"73.5";"2.75";"1873.21428572"
12538271;2;"86.0";"2.25";"2678.57142858"
12538277;2;"76.75";"3.25";"2321.42857142"
12538289;1;"80.0";"3.0";"1873.22321429"
12538303;2;"65.5";"2.5";"2678.57142858"
12538309;2;"35.25";"6.0";"2678.57142858"
12538331;2;"55.5";"2.75";"3482.1428571400006"
12538347;2;"59.5";"2.5";"2321.42857142"
12538356;2;"81.75";"2.5";"2678.57142858"
12538361;2;"59.25";"3.75";"2321.42857142"
12538369;2;"67.0";"2.0";"2321.42857142"
12538371;3;"48.66666666666666";"13.833333333333334";"2809.82142858"
12538380;2;"89.25";"2.0";"3522.0238095266664"
12538393;2;"26.25";"2.0";"1873.21428572"
12538407;2;"81.25";"2.75";"1873.21428572"
12538411;1;"50.0";"3.5";"2678.57142857"
12538429;4;"71.25";"3.0";"5622.023809540001"
12538445;2;"48.75";"3.0";"2678.57142858"
12538451;2;"79.75";"2.0";"3871.238095236667"
12538463;2;"85.0";"2.0";"2321.42857142"
12538476;1;"90.0";"2.0";"3183.88095235"
12538479;1;"23.5";"3.0";"1873.21428572"
12538513;2;"39.75";"4.5";"2857.1428571400006"
12538524;1;"69.5";"2.0";"2321.42857143"
12538543;1;"74.0";"6.0";"2678.57142857"
12538545;1;"81.5";"8.0";"2321.42857143"
12538550;1;"60.5";"2.5";"2321.42857142"
12538626;1;"3.0";"14.5";"2678.57142857"
12538631;2;"68.75";"2.0";"1873.21428572"
12538637;1;"57.0";"5.5";"1873.22321429"
12538652;2;"51.25";"2.75";"2809.83035715"
12538698;1;"78.0";"2.0";"1873.22321429"
12538700;1;"52.0";"2.5";"1873.22321429"
12538709;1;"56.0";"26.5";"1873.22321429"
12538713;2;"15.5";"2.0";"1873.21428572"
12538717;2;"47.5";"2.0";"2321.42857142"
12538722;2;"46.25";"3.25";"1873.21428572"
12538726;2;"75.75";"2.75";"1873.21428572"
12538771;1;"65.5";"3.5";"1982.54761905"
12538772;2;"55.25";"2.75";"2678.57142858"
12538773;1;"58.0";"2.5";"936.60714286"
12538778;2;"30.5";"50.25";"2809.83035715"
12538784;2;"61.75";"2.75";"1873.21428572"
12538793;2;"85.25";"2.5";"2321.42857142"
12538815;2;"84.5";"2.5";"3382.14285715"
12538825;2;"55.75";"2.0";"2678.57142858"
12538829;3;"84.33333333333333";"2.1666666666666665";"3482.1428571300003"
12538837;2;"41.0";"2.0";"1977.791666673333"
12538844;2;"80.75";"2.0";"2943.45238096"
12538851;2;"21.75";"29.0";"2678.57142858"
12538878;2;"27.25";"7.75";"1873.21428572"
12538886;2;"35.75";"30.75";"2678.57142858"
12538899;2;"67.0";"4.0";"1873.21428572"
12538902;2;"58.5";"5.5";"1873.21428572"
12538908;2;"14.0";"33.25";"2321.42857142"
12538924;1;"46.0";"16.0";"2825.2529761900005"
12538934;2;"63.25";"8.25";"2678.57142858"
12538942;2;"69.0";"2.75";"2321.42857142"
12538949;2;"69.75";"2.5";"1873.21428572"
12538953;2;"8.25";"14.5";"2928.57142857"
12538958;1;"88.0";"2.0";"1339.28571429"
12538964;1;"84.0";"2.0";"1873.22321429"
12538966;2;"17.0";"4.0";"1694.700892855"
12538986;2;"29.75";"9.75";"1873.21428572"
12539021;2;"28.5";"9.5";"2710.458333333333"
12539042;2;"37.5";"3.0";"2799.755952373334"
12539054;3;"81.5";"2.1666666666666665";"3482.1428571300003"
12539074;2;"81.0";"2.5";"2678.57142858"
12539134;2;"34.0";"6.25";"2138.0952381"
12539139;2;"42.75";"3.25";"2943.45238096"
12539154;1;"32.5";"9.5";"1873.21428572"
12539169;2;"31.0";"2.0";"1873.21428572"
12539182;2;"57.25";"18.75";"2825.26190476"
12539229;2;"50.0";"15.75";"1873.21428572"
12539233;1;"55.0";"2.5";"2138.10416667"
12539235;1;"67.0";"4.0";"2678.57142857"
12539262;2;"50.75";"2.5";"1873.21428572"
12539273;2;"59.0";"2.5";"1873.21428572"
12539276;2;"31.25";"4.25";"1873.21428572"
12539281;2;"44.0";"13.25";"1873.21428572"
12539303;1;"46.5";"20.5";"1339.28571429"
12539307;1;"72.0";"2.5";"2321.42857142"
12539308;2;"80.25";"2.75";"2809.83035715"
12539310;2;"26.75";"2.5";"2705.35714287"
12539356;2;"25.5";"3.5";"2321.42857142"
12539358;2;"80.5";"2.75";"2321.42857142"
12539368;2;"65.0";"2.5";"2321.42857142"
12539396;2;"65.25";"2.25";"2678.57142858"
12539408;1;"61.5";"2.0";"2678.57142857"
12539414;2;"36.25";"5.5";"1873.21428572"
12539421;2;"72.5";"2.5";"1873.21428572"
12539426;1;"84.0";"2.0";"1873.22321429"
12539428;1;"41.0";"8.5";"3258.92857144"
12539467;3;"83.0";"2.5";"9826.488095236666"
12539484;3;"83.16666666666667";"2.333333333333333";"5150.89285715"
12539489;4;"67.5";"2.375";"5357.14285716"
12539499;1;"2.5";"3.5";"1546.0803571400002"
12539513;2;"65.25";"2.0";"1873.21428572"
12539524;2;"83.0";"2.0";"1873.21428572"
12539554;2;"86.25";"2.0";"2678.57142858"
12539569;2;"70.75";"3.5";"2769.9900791766668"
12539589;4;"85.875";"2.125";"5714.285714280001"
12539606;2;"49.5";"4.75";"1873.21428572"
12539609;1;"69.0";"2.0";"2678.57142857"
12539624;2;"35.5";"2.0";"1873.21428572"
12539629;1;"57.0";"3.0";"1339.28571429"
12539633;2;"20.0";"3.5";"2303.55357144"
12539659;2;"80.0";"2.75";"2321.42857142"
12539663;2;"59.75";"4.0";"3208.33333334"
12539708;1;"70.0";"2.0";"1873.22321429"
12539730;4;"26.375";"6.75";"2564.9017857166664"
12539731;2;"75.0";"2.75";"1873.21428572"
12539749;1;"89.0";"2.0";"2678.57142857"
12539771;1;"77.5";"2.5";"2138.0952381"
12539787;1;"15.0";"14.0";"1064.28571429"
12539790;2;"41.0";"6.5";"2678.57142858"
12539804;2;"56.25";"2.75";"1873.21428572"
12539808;4;"51.375";"2.833333333333333";"4141.5833333166665"
12539812;2;"47.75";"17.25";"2678.57142858"
12539819;2;"71.25";"2.0";"2321.42857142"
12539821;2;"25.25";"10.0";"2678.57142858"
12539833;2;"22.5";"2.5";"2678.57142858"
12539868;1;"53.5";"4.0";"1873.22321429"
12539928;2;"57.75";"3.0";"2678.57142858"
12539952;2;"74.25";"2.5";"2678.57142858"
12539966;2;"63.75";"6.5";"2932.73809524"
12539972;1;"87.5";"2.0";"2678.57142857"
12539979;2;"36.5";"10.25";"1873.21428572"
12539983;2;"74.25";"3.25";"2857.1428571400006"
12540003;1;"12.0";"20.0";"1873.22321429"
12540019;1;"42.5";"4.0";"1873.21428572"
12540020;2;"63.0";"2.25";"2321.42857142"
12540034;1;"76.0";"3.0";"2932.7470238099995"
12540042;1;"41.5";"5.0";"1339.28571429"
12540048;2;"71.25";"2.25";"1873.21428572"
12540050;2;"43.0";"8.5";"3746.44642858"
12540058;2;"32.5";"4.5";"1873.21428572"
12540073;1;"86.5";"2.0";"2678.57142857"
12540093;2;"19.25";"12.75";"2678.57142858"
12540096;2;"75.0";"2.25";"2946.42857142"
12540101;2;"56.25";"2.75";"2678.57142858"
12540119;2;"18.5";"15.0";"2678.57142858"
12540129;2;"78.0";"2.25";"3855.514880956667"
12540144;2;"86.25";"2.0";"2678.57142858"
12540153;1;"60.0";"15.0";"2321.42857143"
12540162;2;"40.0";"6.5";"1873.21428572"
12540188;1;"7.0";"25.0";"1873.22321429"
12540283;1;"42.0";"3.5";"2321.42857143"
12540296;2;"63.0";"4.75";"1873.21428572"
12540299;2;"83.5";"2.0";"4098.214285723334"
12540302;1;"45.5";"2.5";"2678.57142857"
12540317;2;"28.5";"5.25";"1873.21428572"
12540326;1;"3.0";"18.0";"1873.22321429"
12540336;2;"78.5";"2.0";"3321.428571436667"
12540371;1;"31.5";"16.0";"2138.0952381"
12540374;1;"67.0";"7.5";"1873.22321429"
12540376;2;"74.25";"2.25";"4392.857142853333"
12540380;2;"42.0";"23.75";"2678.57142858"
12540411;2;"76.5";"2.25";"2824.404761913333"
12540437;1;"84.0";"2.0";"2678.57142857"
12540452;1;"77.0";"2.0";"1873.21428572"
12540477;1;"44.0";"3.0";"1873.22321429"
12540493;2;"77.25";"2.75";"3212.5000000099994"
12540519;2;"78.5";"2.5";"2406.2499999933334"
12540524;2;"80.75";"2.25";"2824.4047618966665"
12540534;2;"70.75";"2.25";"2321.42857142"
12540538;2;"60.25";"2.0";"1873.21428572"
12540590;1;"88.5";"2.5";"2321.42857143"
12540604;1;"57.5";"2.0";"2678.57142857"
12540640;2;"21.0";"24.5";"1873.21428572"
12540641;2;"50.25";"6.25";"2678.57142858"
12540646;5;"60.3";"3.5";"6696.42857145"
12540654;2;"75.25";"2.0";"2019.047619053333"
12540655;2;"72.75";"2.5";"1873.21428572"
12540668;4;"77.125";"2.375";"3822.416666683333"
12540683;2;"57.5";"3.25";"2321.42857142"
12540695;4;"53.5";"5.25";"3746.42857144"
12540698;2;"12.25";"20.5";"2887.6755952433336"
12540712;2;"62.5";"2.5";"1873.21428572"
12540739;1;"34.5";"7.5";"1696.3273809566665"
12540744;2;"54.0";"10.75";"2138.0952381"
12540755;2;"86.0";"2.25";"2735.11904761"
12540758;1;"72.0";"3.5";"1873.22321429"
12540773;2;"82.0";"2.5";"2678.57142858"
12540851;2;"84.0";"2.5";"2468.45238096"
12540857;1;"86.5";"2.0";"2321.42857143"
12540865;2;"81.25";"2.0";"3482.1428571400006"
12540869;3;"52.0";"5.0";"4285.714285710001"
12540874;2;"52.5";"4.25";"2286.90476191"
12540884;2;"46.25";"6.0";"3003.970238106667"
12540889;2;"69.25";"2.5";"1873.21428572"
12540908;2;"69.75";"19.25";"2321.42857142"
12540917;2;"50.25";"4.5";"3181.5476190566665"
12540920;2;"52.75";"2.75";"1873.21428572"
12540925;1;"64.5";"2.5";"1873.22321429"
12540929;4;"69.0";"2.0";"5714.285714280001"
12540942;1;"27.5";"2.5";"1873.22321429"
12540953;2;"37.5";"11.5";"1873.21428572"
12540968;1;"63.0";"3.5";"1873.22321429"
12540976;2;"54.75";"3.75";"2552.58928572"
12540993;2;"54.25";"3.5";"2678.57142858"
12541005;1;"49.5";"4.0";"1873.22321429"
12541022;2;"77.5";"2.0";"2321.42857142"
12541028;3;"28.83333333333333";"20.83333333333333";"2195.85714285"
12541115;2;"50.0";"3.75";"1873.21428572"
12541190;2;"75.75";"2.25";"2321.42857142"
12541219;1;"56.5";"4.5";"1873.22321429"
12541223;2;"48.0";"3.5";"2857.1428571400006"
12541224;2;"31.75";"44.0";"1873.21428572"
12541238;2;"50.25";"4.0";"1873.21428572"
12541240;1;"67.5";"2.5";"1873.21428572"
