id,parent_id,type,name,original_id,full_address,coordX,coordY
211,3.0,street,ХАЛИУЛИНА,86576,"Карагандинская область, г.Караганда, г.Караганда, ХАЛИУЛИНА",,
212,3.0,street,ХАРЬКОВСКАЯ,86577,"Карагандинская область, г.Караганда, г.Караганда, ХАРЬКОВСКАЯ",,
213,3.0,street,99АРХИВ_ЦЕНТРАЛЬНАЯ,86579,"Карагандинская область, г.Караганда, г.Караганда, 99АРХИВ_ЦЕНТРАЛЬНАЯ",,
214,3.0,street,ЧЕЛЮСКИНА,86581,"Карагандинская область, г.Караганда, г.Караганда, ЧЕЛЮСКИНА",,
215,3.0,street,ЧЕХОВА,86582,"Карагандинская область, г.Караганда, г.Караганда, ЧЕХОВА",,
216,3.0,street,Чекалина,86583,"Карагандинская область, г.Караганда, г.Караганда, Чекалина",,
217,3.0,street,ШЕКСПИРА,86584,"Карагандинская область, г.Караганда, г.Караганда, ШЕКСПИРА",,
218,3.0,street,ЩЕРБАКОВА,86586,"Карагандинская область, г.Караганда, г.Караганда, ЩЕРБАКОВА",,
219,3.0,street,1 МАЯ,86587,"Карагандинская область, г.Караганда, г.Караганда, 1 МАЯ",,
220,3.0,street,ЮНАЯ,86589,"Карагандинская область, г.Караганда, г.Караганда, ЮНАЯ",,
221,3.0,street,ЯРОСЛАВСКАЯ,86592,"Карагандинская область, г.Караганда, г.Караганда, ЯРОСЛАВСКАЯ",,
222,3.0,street,99АРХИВ_ПОЛИГОННАЯ,86597,"Карагандинская область, г.Караганда, г.Караганда, 99АРХИВ_ПОЛИГОННАЯ",,
223,3.0,street,ЮЖНАЯ,86598,"Карагандинская область, г.Караганда, г.Караганда, ЮЖНАЯ",,
224,3.0,street,АТАСУЙСКАЯ,86602,"Карагандинская область, г.Караганда, г.Караганда, АТАСУЙСКАЯ",,
225,3.0,street,ТАТТИМБЕТА,86604,"Карагандинская область, г.Караганда, г.Караганда, ТАТТИМБЕТА",,
226,3.0,street,99АРХИВ_АСЫЛБЕКОВА,86606,"Карагандинская область, г.Караганда, г.Караганда, 99АРХИВ_АСЫЛБЕКОВА",,
227,3.0,street,ЗАПАДНАЯ ПРОМЗОНА,86608,"Карагандинская область, г.Караганда, г.Караганда, ЗАПАДНАЯ ПРОМЗОНА",,
228,3.0,street,КОВАЛЕВСКОЙ,86610,"Карагандинская область, г.Караганда, г.Караганда, КОВАЛЕВСКОЙ",,
229,3.0,street,АВТОМОБИЛЬНАЯ,86438,"Карагандинская область, г.Караганда, г.Караганда, АВТОМОБИЛЬНАЯ",,
230,3.0,street,АЛАЛЫКИНА,86439,"Карагандинская область, г.Караганда, г.Караганда, АЛАЛЫКИНА",,
231,3.0,street,АЛТАЙСКАЯ,86440,"Карагандинская область, г.Караганда, г.Караганда, АЛТАЙСКАЯ",,
232,3.0,street,АНГЕЛИНОЙ,86441,"Карагандинская область, г.Караганда, г.Караганда, АНГЕЛИНОЙ",,
233,3.0,street,99АРХИВ_АРЫЧНАЯ,86443,"Карагандинская область, г.Караганда, г.Караганда, 99АРХИВ_АРЫЧНАЯ",,
234,3.0,street,АСТРАХАНСКАЯ,86444,"Карагандинская область, г.Караганда, г.Караганда, АСТРАХАНСКАЯ",,
235,3.0,street,БАЖОВА,86446,"Карагандинская область, г.Караганда, г.Караганда, БАЖОВА",,
236,3.0,street,999_БАЛТИЙСКАЯ,86447,"Карагандинская область, г.Караганда, г.Караганда, 999_БАЛТИЙСКАЯ",,
237,3.0,street,БАУМАНА,86448,"Карагандинская область, г.Караганда, г.Караганда, БАУМАНА",,
238,3.0,street,БЕЛИНСКОГО,86449,"Карагандинская область, г.Караганда, г.Караганда, БЕЛИНСКОГО",,
239,3.0,street,ХМЕЛЬНИЦКОГО Б.,86450,"Карагандинская область, г.Караганда, г.Караганда, ХМЕЛЬНИЦКОГО Б.",,
240,3.0,street,БОТАНИЧЕСКАЯ,86451,"Карагандинская область, г.Караганда, г.Караганда, БОТАНИЧЕСКАЯ",,
241,3.0,street,БЫТОВАЯ,86452,"Карагандинская область, г.Караганда, г.Караганда, БЫТОВАЯ",,
242,3.0,street,БАЛАКИРЕВА,86454,"Карагандинская область, г.Караганда, г.Караганда, БАЛАКИРЕВА",,
243,3.0,street,ВАВИЛОВА,86455,"Карагандинская область, г.Караганда, г.Караганда, ВАВИЛОВА",,
244,3.0,street,ВИТЕБСКАЯ,86456,"Карагандинская область, г.Караганда, г.Караганда, ВИТЕБСКАЯ",,
245,3.0,street,99АРХИВ_ВОДОПРОВОДНАЯ,86457,"Карагандинская область, г.Караганда, г.Караганда, 99АРХИВ_ВОДОПРОВОДНАЯ",,
246,3.0,street,ВОЙНОВА,86458,"Карагандинская область, г.Караганда, г.Караганда, ВОЙНОВА",,
247,3.0,street,ГАРИБАЛЬДИ,86461,"Карагандинская область, г.Караганда, г.Караганда, ГАРИБАЛЬДИ",,
248,3.0,street,ГЛИНКИ,86462,"Карагандинская область, г.Караганда, г.Караганда, ГЛИНКИ",,
249,3.0,street,ГРОМОВОЙ,86465,"Карагандинская область, г.Караганда, г.Караганда, ГРОМОВОЙ",,
250,3.0,street,99АРХИВ_ДВИНСКАЯ,86466,"Карагандинская область, г.Караганда, г.Караганда, 99АРХИВ_ДВИНСКАЯ",,
251,3.0,street,ЖАМБЫЛА,86467,"Карагандинская область, г.Караганда, г.Караганда, ЖАМБЫЛА",,
252,3.0,street,ДОНСКАЯ,86469,"Карагандинская область, г.Караганда, г.Караганда, ДОНСКАЯ",,
253,3.0,street,ДОЛИНСКАЯ,86470,"Карагандинская область, г.Караганда, г.Караганда, ДОЛИНСКАЯ",,
254,3.0,street,99АРХИВ_ЖАНААРКИНСКАЯ,86473,"Карагандинская область, г.Караганда, г.Караганда, 99АРХИВ_ЖАНААРКИНСКАЯ",,
255,3.0,street,КОМИССАРОВА,86474,"Карагандинская область, г.Караганда, г.Караганда, КОМИССАРОВА",,
256,3.0,street,ЗАСЛАВСКОГО,86476,"Карагандинская область, г.Караганда, г.Караганда, ЗАСЛАВСКОГО",,
257,3.0,street,ИЛЬИЧА,86478,"Карагандинская область, г.Караганда, г.Караганда, ИЛЬИЧА",,
258,3.0,street,ИППОДРОМНАЯ,86479,"Карагандинская область, г.Караганда, г.Караганда, ИППОДРОМНАЯ",,
259,3.0,street,КАРПАТСКАЯ,86483,"Карагандинская область, г.Караганда, г.Караганда, КАРПАТСКАЯ",,
260,3.0,street,СТАНИСЛАВСКОГО,88721,"Карагандинская область, г.Караганда, г.Караганда, СТАНИСЛАВСКОГО",,
261,3.0,street,СТЕКОЛЬНАЯ,88722,"Карагандинская область, г.Караганда, г.Караганда, СТЕКОЛЬНАЯ",,
262,3.0,street,СТРЕЛОЧНАЯ,88723,"Карагандинская область, г.Караганда, г.Караганда, СТРЕЛОЧНАЯ",,
263,3.0,street,СУРИКОВА,88724,"Карагандинская область, г.Караганда, г.Караганда, СУРИКОВА",,
264,3.0,street,99АРХИВ_ТАМАНСКАЯ,88726,"Карагандинская область, г.Караганда, г.Караганда, 99АРХИВ_ТАМАНСКАЯ",,
265,3.0,street,99АРХИВ_ТЕЛЕГРАФНАЯ,88727,"Карагандинская область, г.Караганда, г.Караганда, 99АРХИВ_ТЕЛЕГРАФНАЯ",,
266,3.0,street,99АРХИВ_ТЕМИРТАУССКАЯ,88728,"Карагандинская область, г.Караганда, г.Караганда, 99АРХИВ_ТЕМИРТАУССКАЯ",,
267,3.0,street,99АРХИВ_ТОМСКАЯ,88730,"Карагандинская область, г.Караганда, г.Караганда, 99АРХИВ_ТОМСКАЯ",,
268,3.0,street,ТРЕТЬЯКОВА,88731,"Карагандинская область, г.Караганда, г.Караганда, ТРЕТЬЯКОВА",,
269,3.0,street,999_ТУЛЬСКАЯ,88732,"Карагандинская область, г.Караганда, г.Караганда, 999_ТУЛЬСКАЯ",,
270,3.0,street,99АРХИВ_УГОЛЬНАЯ,88733,"Карагандинская область, г.Караганда, г.Караганда, 99АРХИВ_УГОЛЬНАЯ",,
271,3.0,street,УЗЛОВАЯ,88734,"Карагандинская область, г.Караганда, г.Караганда, УЗЛОВАЯ",,
272,3.0,street,УНИВЕРСИТЕТСКАЯ,88735,"Карагандинская область, г.Караганда, г.Караганда, УНИВЕРСИТЕТСКАЯ",,
273,3.0,street,ХАБАРОВСКАЯ,88739,"Карагандинская область, г.Караганда, г.Караганда, ХАБАРОВСКАЯ",,
274,3.0,street,99АРХИВ_ХАЛТУРИНА,88740,"Карагандинская область, г.Караганда, г.Караганда, 99АРХИВ_ХАЛТУРИНА",,
275,3.0,street,ХУДОЖЕСТВЕННАЯ,88741,"Карагандинская область, г.Караганда, г.Караганда, ХУДОЖЕСТВЕННАЯ",,
276,3.0,street,ЦЕХОВАЯ,88742,"Карагандинская область, г.Караганда, г.Караганда, ЦЕХОВАЯ",,
277,3.0,street,ЦИОЛКОВСКОГО,88743,"Карагандинская область, г.Караганда, г.Караганда, ЦИОЛКОВСКОГО",,
278,3.0,street,ЧЕЛЯБИНСКАЯ,88744,"Карагандинская область, г.Караганда, г.Караганда, ЧЕЛЯБИНСКАЯ",,
279,3.0,street,ЧКАЛОВА,88746,"Карагандинская область, г.Караганда, г.Караганда, ЧКАЛОВА",,
280,3.0,street,ШЕВЦОВОЙ,88747,"Карагандинская область, г.Караганда, г.Караганда, ШЕВЦОВОЙ",,
281,3.0,street,ЭНТУЗИАСТОВ,88750,"Карагандинская область, г.Караганда, г.Караганда, ЭНТУЗИАСТОВ",,
282,3.0,street,МЕНДЕЛЕЕВА,88752,"Карагандинская область, г.Караганда, г.Караганда, МЕНДЕЛЕЕВА",,
283,3.0,street,КУПАЛЫ Я,88755,"Карагандинская область, г.Караганда, г.Караганда, КУПАЛЫ Я",,
