id,parent_id,type,name,tree,path
187,3.0,street,РУДНИЧНАЯ,      РУДНИЧНАЯ,Карагандинская область > г.Караганда > г.Караганда > РУДНИЧНАЯ
188,3.0,street,99АРХИВ_АЗОВСКИЙ,      99АРХИВ_АЗОВСКИЙ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_АЗОВСКИЙ
189,3.0,street,АЛАТАУСКАЯ,      АЛАТАУСКАЯ,Карагандинская область > г.Караганда > г.Караганда > АЛАТАУСКАЯ
190,3.0,street,АРБАТСКАЯ,      АРБАТСКАЯ,Карагандинская область > г.Караганда > г.Караганда > АРБАТСКАЯ
191,3.0,street,99АРХИВ_АВТОНОМНАЯ,      99АРХИВ_АВТОНОМНАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_АВТОНОМНАЯ
192,3.0,street,АСФАЛЬТНАЯ,      АСФАЛЬТНАЯ,Карагандинская область > г.Караганда > г.Караганда > АСФАЛЬТНАЯ
193,3.0,street,99АРХИВ_БАЛЬЗАКА,      99АРХИВ_БАЛЬЗАКА,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_БАЛЬЗАКА
194,3.0,street,99АРХИВ_БАЛТИЙСКИЙ,      99АРХИВ_БАЛТИЙСКИЙ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_БАЛТИЙСКИЙ
195,3.0,street,БЕНЗИННАЯ,      БЕНЗИННАЯ,Карагандинская область > г.Караганда > г.Караганда > БЕНЗИННАЯ
196,3.0,street,БОБРУЙСКАЯ,      БОБРУЙСКАЯ,Карагандинская область > г.Караганда > г.Караганда > БОБРУЙСКАЯ
197,3.0,street,БУКПИНСКАЯ,      БУКПИНСКАЯ,Карагандинская область > г.Караганда > г.Караганда > БУКПИНСКАЯ
198,3.0,street,БРАТСКИЙ,      БРАТСКИЙ,Карагандинская область > г.Караганда > г.Караганда > БРАТСКИЙ
199,3.0,street,БЕДНОГО Д.,      БЕДНОГО Д.,Карагандинская область > г.Караганда > г.Караганда > БЕДНОГО Д.
200,3.0,street,ВАТУТИНА,      ВАТУТИНА,Карагандинская область > г.Караганда > г.Караганда > ВАТУТИНА
201,3.0,street,ВИННИЦКАЯ,      ВИННИЦКАЯ,Карагандинская область > г.Караганда > г.Караганда > ВИННИЦКАЯ
202,3.0,street,ВОДОПЬЯНОВА,      ВОДОПЬЯНОВА,Карагандинская область > г.Караганда > г.Караганда > ВОДОПЬЯНОВА
203,3.0,street,ВОРОНЕЖСКАЯ,      ВОРОНЕЖСКАЯ,Карагандинская область > г.Караганда > г.Караганда > ВОРОНЕЖСКАЯ
204,3.0,street,ВИЛЬЯМСА,      ВИЛЬЯМСА,Карагандинская область > г.Караганда > г.Караганда > ВИЛЬЯМСА
205,3.0,street,40 ЛЕТ ВЛКСМ,      40 ЛЕТ ВЛКСМ,Карагандинская область > г.Караганда > г.Караганда > 40 ЛЕТ ВЛКСМ
206,3.0,street,ГАСТЕЛЛО,      ГАСТЕЛЛО,Карагандинская область > г.Караганда > г.Караганда > ГАСТЕЛЛО
207,3.0,street,ЗАСЛОНОВА,      ЗАСЛОНОВА,Карагандинская область > г.Караганда > г.Караганда > ЗАСЛОНОВА
208,3.0,street,99АРХИВ_КАРЬЕРНАЯ,      99АРХИВ_КАРЬЕРНАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_КАРЬЕРНАЯ
209,3.0,street,ЖУКОВСКОГО,      ЖУКОВСКОГО,Карагандинская область > г.Караганда > г.Караганда > ЖУКОВСКОГО
210,3.0,street,99АРХИВ_ТИТОВА,      99АРХИВ_ТИТОВА,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ТИТОВА
211,3.0,street,ЛЕСНАЯ,      ЛЕСНАЯ,Карагандинская область > г.Караганда > г.Караганда > ЛЕСНАЯ
212,3.0,street,ЗЕЛЕНЫЙ 3,      ЗЕЛЕНЫЙ 3,Карагандинская область > г.Караганда > г.Караганда > ЗЕЛЕНЫЙ 3
213,3.0,street,99АРХИВ_ШОССЕЙНЫЙ ТУПИК,      99АРХИВ_ШОССЕЙНЫЙ ТУПИК,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ШОССЕЙНЫЙ ТУПИК
214,3.0,street,ГОГОЛЯ,      ГОГОЛЯ,Карагандинская область > г.Караганда > г.Караганда > ГОГОЛЯ
215,3.0,street,99АРХИВ_ГОРЬКОГО М.,      99АРХИВ_ГОРЬКОГО М.,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ГОРЬКОГО М.
216,3.0,street,ГЕОЛОГИЧЕСКИЙ,      ГЕОЛОГИЧЕСКИЙ,Карагандинская область > г.Караганда > г.Караганда > ГЕОЛОГИЧЕСКИЙ
217,3.0,street,ДЖАЛИЛЯ М.,      ДЖАЛИЛЯ М.,Карагандинская область > г.Караганда > г.Караганда > ДЖАЛИЛЯ М.
218,3.0,street,ДОВАТОРА,      ДОВАТОРА,Карагандинская область > г.Караганда > г.Караганда > ДОВАТОРА
219,3.0,street,ДОНСКОЙ,      ДОНСКОЙ,Карагандинская область > г.Караганда > г.Караганда > ДОНСКОЙ
220,3.0,street,ДРУЖБЫ,      ДРУЖБЫ,Карагандинская область > г.Караганда > г.Караганда > ДРУЖБЫ
221,3.0,street,ЕСИЛЬСКИЙ,      ЕСИЛЬСКИЙ,Карагандинская область > г.Караганда > г.Караганда > ЕСИЛЬСКИЙ
222,3.0,street,ЖАНИБЕКОВА,      ЖАНИБЕКОВА,Карагандинская область > г.Караганда > г.Караганда > ЖАНИБЕКОВА
223,3.0,street,99АРХИВ_ЖД.КАЗАРМЫ,      99АРХИВ_ЖД.КАЗАРМЫ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ЖД.КАЗАРМЫ
224,3.0,street,99АРХИВ_ЗАГОРОДНАЯ,      99АРХИВ_ЗАГОРОДНАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_ЗАГОРОДНАЯ
225,3.0,street,ЗЕЛИНСКОГО,      ЗЕЛИНСКОГО,Карагандинская область > г.Караганда > г.Караганда > ЗЕЛИНСКОГО
226,3.0,street,ИНДУСТРИИ,      ИНДУСТРИИ,Карагандинская область > г.Караганда > г.Караганда > ИНДУСТРИИ
227,3.0,street,999_ИРТЫШСКАЯ,      999_ИРТЫШСКАЯ,Карагандинская область > г.Караганда > г.Караганда > 999_ИРТЫШСКАЯ
228,3.0,street,50 ЛЕТ КАЗАХСТАНА,      50 ЛЕТ КАЗАХСТАНА,Карагандинская область > г.Караганда > г.Караганда > 50 ЛЕТ КАЗАХСТАНА
229,3.0,street,99АРХИВ_КАПИТАЛЬНАЯ,      99АРХИВ_КАПИТАЛЬНАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_КАПИТАЛЬНАЯ
230,3.0,street,КАРАКУМСКАЯ,      КАРАКУМСКАЯ,Карагандинская область > г.Караганда > г.Караганда > КАРАКУМСКАЯ
231,3.0,street,КЕРАМИЧЕСКАЯ,      КЕРАМИЧЕСКАЯ,Карагандинская область > г.Караганда > г.Караганда > КЕРАМИЧЕСКАЯ
232,3.0,street,КИРПИЧНАЯ,      КИРПИЧНАЯ,Карагандинская область > г.Караганда > г.Караганда > КИРПИЧНАЯ
233,3.0,street,КОНДИТЕРСКАЯ,      КОНДИТЕРСКАЯ,Карагандинская область > г.Караганда > г.Караганда > КОНДИТЕРСКАЯ
234,3.0,street,КОСТЕНКО,      КОСТЕНКО,Карагандинская область > г.Караганда > г.Караганда > КОСТЕНКО
235,3.0,street,99АРХИВ_КАШКАРБАЕВА,      99АРХИВ_КАШКАРБАЕВА,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_КАШКАРБАЕВА
236,3.0,street,КРАМСКОГО,      КРАМСКОГО,Карагандинская область > г.Караганда > г.Караганда > КРАМСКОГО
237,3.0,street,КРОНШТАДТСКАЯ,      КРОНШТАДТСКАЯ,Карагандинская область > г.Караганда > г.Караганда > КРОНШТАДТСКАЯ
238,3.0,street,КУБАНСКАЯ,      КУБАНСКАЯ,Карагандинская область > г.Караганда > г.Караганда > КУБАНСКАЯ
239,3.0,street,КУРГАНСКАЯ,      КУРГАНСКАЯ,Карагандинская область > г.Караганда > г.Караганда > КУРГАНСКАЯ
240,3.0,street,КУСТАНАЙСКАЯ,      КУСТАНАЙСКАЯ,Карагандинская область > г.Караганда > г.Караганда > КУСТАНАЙСКАЯ
241,3.0,street,КИСЛОРОДНЫЙ,      КИСЛОРОДНЫЙ,Карагандинская область > г.Караганда > г.Караганда > КИСЛОРОДНЫЙ
242,3.0,street,КУЗЕМБАЕВА,      КУЗЕМБАЕВА,Карагандинская область > г.Караганда > г.Караганда > КУЗЕМБАЕВА
243,3.0,street,ЛАЗО,      ЛАЗО,Карагандинская область > г.Караганда > г.Караганда > ЛАЗО
244,3.0,street,ЛЕСКОВА,      ЛЕСКОВА,Карагандинская область > г.Караганда > г.Караганда > ЛЕСКОВА
245,3.0,street,ЛИПЕЦКИЙ,      ЛИПЕЦКИЙ,Карагандинская область > г.Караганда > г.Караганда > ЛИПЕЦКИЙ
246,3.0,street,ЛОМОНОСОВА,      ЛОМОНОСОВА,Карагандинская область > г.Караганда > г.Караганда > ЛОМОНОСОВА
247,3.0,street,ЛИНЕЙНЫЙ,      ЛИНЕЙНЫЙ,Карагандинская область > г.Караганда > г.Караганда > ЛИНЕЙНЫЙ
248,3.0,street,99АРХИВ_МАГИСТРАЛЬНАЯ,      99АРХИВ_МАГИСТРАЛЬНАЯ,Карагандинская область > г.Караганда > г.Караганда > 99АРХИВ_МАГИСТРАЛЬНАЯ
249,3.0,street,МАСТЕРОВ,      МАСТЕРОВ,Карагандинская область > г.Караганда > г.Караганда > МАСТЕРОВ
250,3.0,street,МАШИНИСТОВ,      МАШИНИСТОВ,Карагандинская область > г.Караганда > г.Караганда > МАШИНИСТОВ
